2020/02/26 14:07:26 Files already downloaded and verified
2020/02/26 14:07:27 => created new encoder model...
2020/02/26 15:43:11 step 316: train=0.048871 test=0.039172 entropy=4.067553 used=64
2020/02/26 15:43:28 step 317: train=0.043492 test=0.042725 entropy=4.061033 used=64
2020/02/26 15:43:46 step 318: train=0.043618 test=0.047764 entropy=4.051116 used=64
2020/02/26 15:44:03 step 319: train=0.044778 test=0.041315 entropy=4.064108 used=64
2020/02/26 15:44:20 step 320: train=0.039564 test=0.048581 entropy=4.049545 used=64
2020/02/26 15:44:45 step 321: train=0.043748 test=0.049080 entropy=4.067928 used=64
2020/02/26 15:45:02 step 322: train=0.049976 test=0.041679 entropy=4.064698 used=64
2020/02/26 15:45:19 step 323: train=0.045567 test=0.040302 entropy=4.047585 used=64
2020/02/26 15:45:37 step 324: train=0.041416 test=0.042474 entropy=4.036303 used=64
2020/02/26 15:45:54 step 325: train=0.042088 test=0.039680 entropy=4.058673 used=64
2020/02/26 15:46:11 step 326: train=0.037867 test=0.045959 entropy=4.044147 used=64
2020/02/26 15:46:29 step 327: train=0.046999 test=0.040593 entropy=4.050572 used=64
2020/02/26 15:46:46 step 328: train=0.038358 test=0.041469 entropy=4.039075 used=64
2020/02/26 15:47:03 step 329: train=0.043600 test=0.039703 entropy=4.049789 used=64
2020/02/26 15:47:21 step 330: train=0.039723 test=0.043576 entropy=4.042122 used=64
2020/02/26 15:47:45 step 331: train=0.037111 test=0.048209 entropy=4.038741 used=64
2020/02/26 15:48:02 step 332: train=0.040925 test=0.037881 entropy=4.054370 used=64
2020/02/26 15:48:19 step 333: train=0.037769 test=0.045802 entropy=4.050741 used=64
2020/02/26 15:48:37 step 334: train=0.045798 test=0.042358 entropy=4.044684 used=64
2020/02/26 15:48:54 step 335: train=0.039267 test=0.044824 entropy=4.042173 used=64
2020/02/26 15:49:11 step 336: train=0.039282 test=0.039278 entropy=4.048093 used=64
2020/02/26 15:49:29 step 337: train=0.048362 test=0.040759 entropy=4.044804 used=64
2020/02/26 15:49:46 step 338: train=0.040067 test=0.042017 entropy=4.043174 used=64
2020/02/26 15:50:03 step 339: train=0.039767 test=0.043113 entropy=4.035026 used=64
2020/02/26 15:50:21 step 340: train=0.043619 test=0.039112 entropy=4.044373 used=64
2020/02/26 15:50:45 step 341: train=0.040966 test=0.042183 entropy=4.056496 used=64
2020/02/26 15:51:02 step 342: train=0.041364 test=0.042355 entropy=4.035331 used=64
2020/02/26 15:51:20 step 343: train=0.047005 test=0.046367 entropy=4.052538 used=64
2020/02/26 15:51:37 step 344: train=0.038024 test=0.041563 entropy=4.061643 used=64
2020/02/26 15:51:54 step 345: train=0.040086 test=0.038500 entropy=4.043832 used=64
2020/02/26 15:52:12 step 346: train=0.042339 test=0.048637 entropy=4.037248 used=64
2020/02/26 15:52:29 step 347: train=0.043512 test=0.042119 entropy=4.044990 used=64
2020/02/26 15:52:46 step 348: train=0.043949 test=0.042718 entropy=4.031126 used=64
2020/02/26 15:53:04 step 349: train=0.043014 test=0.037876 entropy=4.038006 used=64
2020/02/26 15:53:21 step 350: train=0.045970 test=0.040783 entropy=4.052442 used=64
2020/02/26 15:53:45 step 351: train=0.046800 test=0.044636 entropy=4.054841 used=64
2020/02/26 15:54:03 step 352: train=0.042724 test=0.036528 entropy=4.057491 used=64
2020/02/26 15:54:20 step 353: train=0.039495 test=0.044444 entropy=4.048563 used=64
2020/02/26 15:54:37 step 354: train=0.045538 test=0.038375 entropy=4.051920 used=64
2020/02/26 15:54:55 step 355: train=0.039196 test=0.043158 entropy=4.057467 used=64
2020/02/26 15:55:12 step 356: train=0.046838 test=0.035309 entropy=4.056656 used=64
2020/02/26 15:55:30 step 357: train=0.042740 test=0.039490 entropy=4.056859 used=64
2020/02/26 15:55:47 step 358: train=0.046199 test=0.041523 entropy=4.065875 used=64
2020/02/26 15:56:04 step 359: train=0.044862 test=0.037414 entropy=4.075206 used=64
2020/02/26 15:56:22 step 360: train=0.043545 test=0.043665 entropy=4.051610 used=64
2020/02/26 15:56:48 step 361: train=0.046436 test=0.044521 entropy=4.050851 used=64
2020/02/26 15:57:05 step 362: train=0.041568 test=0.041317 entropy=4.070113 used=64
2020/02/26 15:57:23 step 363: train=0.045670 test=0.045314 entropy=4.058975 used=64
2020/02/26 15:57:40 step 364: train=0.042091 test=0.040110 entropy=4.054980 used=64
2020/02/26 15:57:57 step 365: train=0.044812 test=0.037665 entropy=4.046611 used=64
2020/02/26 15:58:15 step 366: train=0.042822 test=0.047769 entropy=4.058798 used=64
2020/02/26 15:58:32 step 367: train=0.047661 test=0.039025 entropy=4.043437 used=64
2020/02/26 15:58:50 step 368: train=0.039584 test=0.040017 entropy=4.077338 used=64
2020/02/26 15:59:07 step 369: train=0.036437 test=0.043505 entropy=4.063582 used=64
2020/02/26 15:59:25 step 370: train=0.042706 test=0.040607 entropy=4.060245 used=64
2020/02/26 15:59:49 step 371: train=0.041325 test=0.044993 entropy=4.054208 used=64
2020/02/26 16:00:06 step 372: train=0.037328 test=0.039726 entropy=4.055920 used=64
2020/02/26 16:00:24 step 373: train=0.037303 test=0.042543 entropy=4.058374 used=64
2020/02/26 16:00:41 step 374: train=0.039618 test=0.040827 entropy=4.058587 used=64
2020/02/26 16:00:58 step 375: train=0.040790 test=0.038624 entropy=4.074415 used=64
2020/02/26 16:01:16 step 376: train=0.041096 test=0.040866 entropy=4.069843 used=64
2020/02/26 16:01:33 step 377: train=0.039803 test=0.037436 entropy=4.068126 used=64
2020/02/26 16:01:51 step 378: train=0.041764 test=0.043304 entropy=4.070994 used=64
2020/02/26 16:02:08 step 379: train=0.040437 test=0.037456 entropy=4.056594 used=64
2020/02/26 16:02:25 step 380: train=0.040281 test=0.031996 entropy=4.068726 used=64
2020/02/26 16:02:49 step 381: train=0.035451 test=0.043967 entropy=4.048099 used=64
2020/02/26 16:03:07 step 382: train=0.043163 test=0.043486 entropy=4.060930 used=64
2020/02/26 16:03:24 step 383: train=0.035140 test=0.049265 entropy=4.051762 used=64
2020/02/26 16:03:41 step 384: train=0.042696 test=0.042608 entropy=4.072617 used=64
2020/02/26 16:03:59 step 385: train=0.037698 test=0.041866 entropy=4.073269 used=64
2020/02/26 16:04:16 step 386: train=0.038671 test=0.042223 entropy=4.064191 used=64
2020/02/26 16:04:33 step 387: train=0.045419 test=0.039846 entropy=4.064977 used=64
2020/02/26 16:04:51 step 388: train=0.041318 test=0.040034 entropy=4.075556 used=64
2020/02/26 16:05:08 step 389: train=0.042399 test=0.050768 entropy=4.057745 used=64
2020/02/26 16:05:26 step 390: train=0.038548 test=0.043527 entropy=4.062275 used=64
2020/02/26 16:05:52 step 391: train=0.036067 test=0.042213 entropy=4.071779 used=64
2020/02/26 16:06:09 step 392: train=0.035438 test=0.042039 entropy=4.067907 used=64
2020/02/26 16:06:27 step 393: train=0.047286 test=0.038769 entropy=4.080394 used=64
2020/02/26 16:06:44 step 394: train=0.038569 test=0.042382 entropy=4.070085 used=64
2020/02/26 16:07:02 step 395: train=0.040329 test=0.045813 entropy=4.067095 used=64
2020/02/26 16:07:19 step 396: train=0.041901 test=0.040972 entropy=4.072728 used=64
2020/02/26 16:07:36 step 397: train=0.045233 test=0.038857 entropy=4.058699 used=64
2020/02/26 16:07:54 step 398: train=0.044653 test=0.038517 entropy=4.069603 used=64
2020/02/26 16:08:11 step 399: train=0.034684 test=0.041597 entropy=4.073380 used=64
2020/02/26 16:08:29 step 400: train=0.042889 test=0.041501 entropy=4.068835 used=64
2020/02/26 16:08:53 step 401: train=0.037860 test=0.040527 entropy=4.074049 used=64
2020/02/26 16:09:10 step 402: train=0.040292 test=0.039984 entropy=4.071702 used=64
2020/02/26 16:09:28 step 403: train=0.044964 test=0.037057 entropy=4.078905 used=64
2020/02/26 16:09:45 step 404: train=0.036350 test=0.041320 entropy=4.072081 used=64
2020/02/26 16:10:02 step 405: train=0.043755 test=0.040650 entropy=4.071743 used=64
2020/02/26 16:10:20 step 406: train=0.043612 test=0.042159 entropy=4.082399 used=64
2020/02/26 16:10:37 step 407: train=0.035460 test=0.044178 entropy=4.077762 used=64
2020/02/26 16:10:54 step 408: train=0.038516 test=0.039891 entropy=4.083011 used=64
2020/02/26 16:11:12 step 409: train=0.038883 test=0.039179 entropy=4.067688 used=64
2020/02/26 16:11:29 step 410: train=0.042317 test=0.035785 entropy=4.073022 used=64
2020/02/26 16:11:54 step 411: train=0.041272 test=0.039890 entropy=4.078523 used=64
2020/02/26 16:12:11 step 412: train=0.047486 test=0.041686 entropy=4.087629 used=64
2020/02/26 16:12:28 step 413: train=0.038935 test=0.040044 entropy=4.087910 used=64
2020/02/26 16:12:46 step 414: train=0.042352 test=0.040128 entropy=4.078396 used=64
2020/02/26 16:13:03 step 415: train=0.039023 test=0.040432 entropy=4.063683 used=64
2020/02/26 16:13:21 step 416: train=0.036966 test=0.039450 entropy=4.072505 used=64
2020/02/26 16:13:38 step 417: train=0.042950 test=0.035495 entropy=4.087182 used=64
2020/02/26 16:13:55 step 418: train=0.033378 test=0.038236 entropy=4.070914 used=64
2020/02/26 16:14:13 step 419: train=0.039475 test=0.042550 entropy=4.081960 used=64
2020/02/26 16:14:30 step 420: train=0.041350 test=0.039303 entropy=4.086900 used=64
2020/02/26 16:14:54 step 421: train=0.036800 test=0.043238 entropy=4.081404 used=64
2020/02/26 16:15:12 step 422: train=0.042794 test=0.040599 entropy=4.094728 used=64
2020/02/26 16:15:29 step 423: train=0.038636 test=0.041668 entropy=4.080475 used=64
2020/02/26 16:15:46 step 424: train=0.043247 test=0.044873 entropy=4.089143 used=64
2020/02/26 16:16:04 step 425: train=0.043488 test=0.042276 entropy=4.082761 used=64
2020/02/26 16:16:21 step 426: train=0.042732 test=0.034182 entropy=4.076653 used=64
2020/02/26 16:16:38 step 427: train=0.050325 test=0.036620 entropy=4.076980 used=64
2020/02/26 16:16:56 step 428: train=0.038965 test=0.045470 entropy=4.079319 used=64
2020/02/26 16:17:13 step 429: train=0.044168 test=0.038353 entropy=4.080997 used=64
2020/02/26 16:17:30 step 430: train=0.037816 test=0.040485 entropy=4.074238 used=64
2020/02/26 16:17:55 step 431: train=0.033769 test=0.040671 entropy=4.072881 used=64
2020/02/26 16:18:12 step 432: train=0.037386 test=0.036669 entropy=4.088900 used=64
2020/02/26 16:18:29 step 433: train=0.036133 test=0.039876 entropy=4.073595 used=64
2020/02/26 16:18:47 step 434: train=0.036703 test=0.041874 entropy=4.073524 used=64
2020/02/26 16:19:04 step 435: train=0.039927 test=0.037571 entropy=4.086587 used=64
2020/02/26 16:19:22 step 436: train=0.037032 test=0.033585 entropy=4.078104 used=64
2020/02/26 16:19:39 step 437: train=0.039960 test=0.035216 entropy=4.075707 used=64
2020/02/26 16:19:56 step 438: train=0.042502 test=0.038574 entropy=4.072705 used=64
2020/02/26 16:20:14 step 439: train=0.044332 test=0.043340 entropy=4.077796 used=64
2020/02/26 16:20:31 step 440: train=0.040057 test=0.040327 entropy=4.080204 used=64
2020/02/26 16:20:56 step 441: train=0.039424 test=0.041247 entropy=4.069452 used=64
2020/02/26 16:21:13 step 442: train=0.037597 test=0.037141 entropy=4.088072 used=64
2020/02/26 16:21:31 step 443: train=0.039255 test=0.041002 entropy=4.076807 used=64
2020/02/26 16:21:48 step 444: train=0.039115 test=0.037573 entropy=4.082317 used=64
2020/02/26 16:22:05 step 445: train=0.039877 test=0.040136 entropy=4.088770 used=64
2020/02/26 16:22:23 step 446: train=0.038072 test=0.039033 entropy=4.083206 used=64
2020/02/26 16:22:40 step 447: train=0.036509 test=0.036168 entropy=4.072555 used=64
2020/02/26 16:22:58 step 448: train=0.035130 test=0.034836 entropy=4.068692 used=64
2020/02/26 16:23:15 step 449: train=0.042117 test=0.041088 entropy=4.086239 used=64
2020/02/26 16:23:33 step 450: train=0.042426 test=0.042789 entropy=4.094887 used=64
2020/02/26 16:23:57 step 451: train=0.040274 test=0.038745 entropy=4.086774 used=64
2020/02/26 16:24:14 step 452: train=0.039596 test=0.040851 entropy=4.081566 used=64
2020/02/26 16:24:32 step 453: train=0.035203 test=0.044326 entropy=4.084010 used=64
2020/02/26 16:24:49 step 454: train=0.036936 test=0.038466 entropy=4.076684 used=64
2020/02/26 16:25:07 step 455: train=0.039791 test=0.037775 entropy=4.083597 used=64
2020/02/26 16:25:24 step 456: train=0.033918 test=0.034087 entropy=4.065642 used=64
2020/02/26 16:25:41 step 457: train=0.037982 test=0.040232 entropy=4.065051 used=64
2020/02/26 16:25:59 step 458: train=0.033881 test=0.031888 entropy=4.089869 used=64
2020/02/26 16:26:16 step 459: train=0.033369 test=0.038654 entropy=4.065639 used=64
2020/02/26 16:26:33 step 460: train=0.037033 test=0.036922 entropy=4.083810 used=64
2020/02/26 16:26:58 step 461: train=0.033638 test=0.033746 entropy=4.079720 used=64
2020/02/26 16:27:15 step 462: train=0.042529 test=0.032887 entropy=4.092016 used=64
2020/02/26 16:27:32 step 463: train=0.037269 test=0.039945 entropy=4.077585 used=64
2020/02/26 16:27:50 step 464: train=0.039168 test=0.033831 entropy=4.079271 used=64
2020/02/26 16:28:07 step 465: train=0.036600 test=0.045904 entropy=4.078058 used=64
2020/02/26 16:28:25 step 466: train=0.044476 test=0.031533 entropy=4.087410 used=64
2020/02/26 16:28:42 step 467: train=0.033861 test=0.037762 entropy=4.089084 used=64
2020/02/26 16:29:00 step 468: train=0.038933 test=0.041796 entropy=4.086401 used=64
2020/02/26 16:29:17 step 469: train=0.043070 test=0.042144 entropy=4.086760 used=64
2020/02/26 16:29:34 step 470: train=0.039182 test=0.037964 entropy=4.079744 used=64
2020/02/26 16:29:59 step 471: train=0.039188 test=0.043950 entropy=4.097311 used=64
2020/02/26 16:30:16 step 472: train=0.035444 test=0.033669 entropy=4.071519 used=64
2020/02/26 16:30:33 step 473: train=0.038070 test=0.038661 entropy=4.078452 used=64
2020/02/26 16:30:51 step 474: train=0.034971 test=0.036591 entropy=4.076908 used=64
2020/02/26 16:31:08 step 475: train=0.039888 test=0.039859 entropy=4.086839 used=64
2020/02/26 16:31:25 step 476: train=0.032425 test=0.038467 entropy=4.088191 used=64
2020/02/26 16:31:43 step 477: train=0.042913 test=0.041036 entropy=4.094798 used=64
2020/02/26 16:32:00 step 478: train=0.039007 test=0.042082 entropy=4.078638 used=64
2020/02/26 16:32:18 step 479: train=0.039534 test=0.038814 entropy=4.085143 used=64
2020/02/26 16:32:35 step 480: train=0.037000 test=0.038166 entropy=4.075200 used=64
2020/02/26 16:32:59 step 481: train=0.041728 test=0.036207 entropy=4.083811 used=64
2020/02/26 16:33:17 step 482: train=0.035601 test=0.037636 entropy=4.087660 used=64
2020/02/26 16:33:34 step 483: train=0.040171 test=0.036002 entropy=4.081137 used=64
2020/02/26 16:33:51 step 484: train=0.041740 test=0.037710 entropy=4.088777 used=64
2020/02/26 16:34:09 step 485: train=0.039462 test=0.035629 entropy=4.083726 used=64
2020/02/26 16:34:26 step 486: train=0.041250 test=0.035527 entropy=4.068351 used=64
2020/02/26 16:34:43 step 487: train=0.038983 test=0.031254 entropy=4.081015 used=64
2020/02/26 16:35:01 step 488: train=0.034682 test=0.035907 entropy=4.092037 used=64
2020/02/26 16:35:18 step 489: train=0.044281 test=0.036323 entropy=4.086715 used=64
2020/02/26 16:35:35 step 490: train=0.033752 test=0.037668 entropy=4.090668 used=64
2020/02/26 16:36:02 step 491: train=0.040768 test=0.041392 entropy=4.071255 used=64
2020/02/26 16:36:19 step 492: train=0.039524 test=0.036022 entropy=4.084167 used=64
2020/02/26 16:36:36 step 493: train=0.033910 test=0.043944 entropy=4.077550 used=64
2020/02/26 16:36:53 step 494: train=0.039168 test=0.037234 entropy=4.082079 used=64
2020/02/26 16:37:11 step 495: train=0.033922 test=0.038811 entropy=4.075580 used=64
2020/02/26 16:37:28 step 496: train=0.032329 test=0.037653 entropy=4.083614 used=64
2020/02/26 16:37:46 step 497: train=0.042100 test=0.035211 entropy=4.076009 used=64
2020/02/26 16:38:03 step 498: train=0.037268 test=0.036915 entropy=4.072744 used=64
2020/02/26 16:38:20 step 499: train=0.037384 test=0.036649 entropy=4.068836 used=64
2020/02/26 16:38:38 step 500: train=0.035283 test=0.037286 entropy=4.070358 used=64
2020/02/26 16:39:02 step 501: train=0.036150 test=0.038825 entropy=4.086070 used=64
2020/02/26 16:39:19 step 502: train=0.039582 test=0.030193 entropy=4.065509 used=64
2020/02/26 16:39:36 step 503: train=0.040222 test=0.038870 entropy=4.079264 used=64
2020/02/26 16:39:54 step 504: train=0.037081 test=0.036732 entropy=4.072482 used=64
2020/02/26 16:40:11 step 505: train=0.034575 test=0.036291 entropy=4.074618 used=64
2020/02/26 16:40:28 step 506: train=0.035345 test=0.038266 entropy=4.069116 used=64
2020/02/26 16:40:46 step 507: train=0.036429 test=0.043049 entropy=4.081506 used=64
2020/02/26 16:41:03 step 508: train=0.040185 test=0.040888 entropy=4.086611 used=64
2020/02/26 16:41:20 step 509: train=0.032305 test=0.032579 entropy=4.069990 used=64
2020/02/26 16:41:38 step 510: train=0.037716 test=0.034714 entropy=4.075769 used=64
2020/02/26 16:42:02 step 511: train=0.040370 test=0.035687 entropy=4.080792 used=64
2020/02/26 16:42:20 step 512: train=0.035730 test=0.038587 entropy=4.079906 used=64
2020/02/26 16:42:37 step 513: train=0.039132 test=0.031204 entropy=4.097274 used=64
2020/02/26 16:42:54 step 514: train=0.032298 test=0.034921 entropy=4.074797 used=64
2020/02/26 16:43:12 step 515: train=0.041723 test=0.036651 entropy=4.086349 used=64
2020/02/26 16:43:29 step 516: train=0.040698 test=0.037531 entropy=4.073457 used=64
2020/02/26 16:43:46 step 517: train=0.034799 test=0.036532 entropy=4.082039 used=64
2020/02/26 16:44:04 step 518: train=0.038272 test=0.036538 entropy=4.080900 used=64
2020/02/26 16:44:21 step 519: train=0.041325 test=0.036686 entropy=4.078510 used=64
2020/02/26 16:44:38 step 520: train=0.038294 test=0.032288 entropy=4.080276 used=64
2020/02/26 16:45:02 step 521: train=0.034703 test=0.038055 entropy=4.083858 used=64
2020/02/26 16:45:20 step 522: train=0.036219 test=0.034994 entropy=4.078282 used=64
2020/02/26 16:45:37 step 523: train=0.037816 test=0.039832 entropy=4.073345 used=64
2020/02/26 16:45:55 step 524: train=0.033241 test=0.031033 entropy=4.086696 used=64
2020/02/26 16:46:12 step 525: train=0.033895 test=0.034337 entropy=4.080056 used=64
2020/02/26 16:46:29 step 526: train=0.031440 test=0.038945 entropy=4.074848 used=64
2020/02/26 16:46:47 step 527: train=0.034256 test=0.040145 entropy=4.074670 used=64
2020/02/26 16:47:04 step 528: train=0.035433 test=0.039697 entropy=4.079509 used=64
2020/02/26 16:47:22 step 529: train=0.041330 test=0.035942 entropy=4.086158 used=64
2020/02/26 16:47:39 step 530: train=0.035995 test=0.038483 entropy=4.084690 used=64
2020/02/26 16:48:03 step 531: train=0.040879 test=0.036450 entropy=4.092938 used=64
2020/02/26 16:48:21 step 532: train=0.036837 test=0.040218 entropy=4.077973 used=64
2020/02/26 16:48:38 step 533: train=0.031270 test=0.031547 entropy=4.077884 used=64
2020/02/26 16:48:55 step 534: train=0.032409 test=0.032138 entropy=4.077466 used=64
2020/02/26 16:49:13 step 535: train=0.038101 test=0.039165 entropy=4.087789 used=64
2020/02/26 16:49:30 step 536: train=0.035795 test=0.039806 entropy=4.090422 used=64
